example_id,source_index,id,base_id,label,split
765654182f457a47a9c2,359,1125899912262407,562949957575558,1,train
7658be825f9bda2e6a8d,1142,1125899913121350,1970324839040296,1,validation
76923d19d2606d5c1097,1122,08f2e610ed023c0803bdb28cddd64a12,08f2e610ed0330400376f33f8cfcbef8,0,train
7693b6d113456445ec3a,2955,08f2aa84cdcb37a403d0f994c7a8c1af,4be058d12aed2d7f5a05c86f,0,train
7694c49ddd1b0462de62,1955,08f1f99cce48380603e40cbd2d05f65a,94f9f67686374acbb704a25d,0,train
76a67b0ffbd2e2d9aaf5,2959,08f29a841e29e50c03c9b490450ec826,4c7fd2db00c68cfabefa5536,1,validation
76aea6f0d39b956ec131,675,1688849865866179,1688849865866297,0,train
76b4174ab3ff5194aa69,1726,08f4995d6c868948032cc85868485bf9,65c2c007e4ef34751f7bbec4,1,test
76d91d3a230a4be169a4,2329,08fa811d50085918035e4047278248f0,522e46df11d2d05dddf835cf,1,train
76e3e8b5c4ce6c6312ee,975,08f2e611ae7a560003f1037d69e6631e,562949962616787,1,validation
76e4efa3ad6937a546a6,851,2251799818573036,562949955286361,1,train
76eaf3e9ea3ca82767f8,6,08f3f62a5b8acac4037247b244fa4071,08f3f62a5b8f66020389b87cca80d1e8,0,train
770289759869eaaf0118,454,08f298901d34a6ac033a02d493f36726,562949958929661,1,test
772693483ae8ebe27ef4,2793,08f29b6cae30372a033de53c47584364,4bdf3d950ee3a5939e7433b0,0,train
7748b7e3a2ea65769242,334,08f60a25956e9c32035384fb46c330b6,08f60a25956e9c3203ace4cd5f4a6f6a,1,validation
774bfe601a4176b63d1e,2087,08f391c70842571c03a0e9ff4e194f3b,513b2044e4b0e75b6ea26340,0,train
77529c1495a77f75e373,2118,08f186ec6ccec50003b382e7c29e34bc,4ce6b260baa6a1cd7601236c,0,train
775c6caf8d0afc62efcd,2013,08f1fb474a79370003582c1e9aca733b,0ed6189a900d42adc7bc9f3e,0,train
777463cb18a236e5e229,2330,08f489e25d09d94403b07d71f90e49c9,4f42b336d4f2dd374e488561,0,train
77892034b4245899d72b,1574,08f1f864de622716037cde57e7c7af8b,47c17c239fae40ad71be6238,1,train
779335b0daecf53f6e5f,717,1407374890665328,1407374891480066,1,train
779b6539095f4a5ff0df,560,562949960007229,844424932283258,1,train
77ae6fdacdaeb9d6904d,2709,08f818391cd2950603ad885514057f23,534c0377498e246c9f39778b,0,train
77bd8c464ef5c35a2c35,845,08f2f5a32c24b051032120188e783c69,08f2f5a32c253ca503e069cd4d3c79fe,0,train
77bedca52a1ddb1ab5c7,2397,08f44e296ba2a92d03b2f81066b99403,64e081d8eb31417489915be0,0,train
77c1830e51361d282975,1045,08f44e9d8278419b0363e49276cd2582,562949955287386,1,train
77cc580c24e2da152da7,2175,08f1f31752ad129d03bd9b6101e34ba8,4b766d03f964a520ff4b2ee3,0,train
77f5d4637bd181af8b95,736,1407374890756388,1407374890756441,0,train
7839be14358ea8d54e51,2416,08f4995b1028b2210322fef4bce0aa96,5703fcb6498e907e787eec4a,1,train
78481667a052e9dc5dd7,2765,08f283082bc84b24037d2900c20e78ac,5bccde80be7078002c18c1e0,0,train
78485602f1542912f6c3,1537,08fa8100ea14e2320317c677028ad297,50368701e4b001c520408747,0,train
784b3488542a64aa0307,838,1407374888896049,562949955141094,1,train
784ce772b69780106ef3,301,08f2a30645533106033461f8dbde81a3,2251799821308808,1,train
785fc1a91d101c460c46,1550,08f48b3c280d8b220343868e6d46f763,4f1af533e4b08545065847e1,1,validation
786f46756b29ba322a18,947,08f19732e50492410372682156bb0d89,08f19732e531a04b0338b183dd836031,0,train
787d99c980d595c4d2f7,2328,08f2e1b46ccc9154034883f29a5c5a7a,57e8844d498e8e4ce11e3990,0,train
78c93d4b42012d122213,479,562949955323164,562949958008043,1,train
78f1eb349829e6c29666,527,08f26744484ce2c303a9aedf4b55da94,1125899909369112,0,train
78ff2e9767cd731e5cb9,72,08f195ba26a456b20320b75eb5569034,1407374888509069,1,test
79510a4bd63cb62b568e,2919,08f44aebb276871a03e5965a60ef36a4,4c587246d12a20a1520e69bd,0,train
795368197ddd93584396,2485,08f2aa84e0a705b303b2428f46a1ba56,da2625287954493d6262520e,0,validation
79621cc474bd982b4bb5,2479,08f2886ce44dc36303d0f882d4a1a32c,4c4665d9f88dc92815bbaf75,0,train
7963fd2e9ecd6b17c1c2,1274,08f446ca8386d0920353928099ce7570,1125899912997818,0,validation
79747040ae9e8a4e44f5,2310,08f1e1c113223a80034c1026cb8c2c7b,598600905f68b90378d28050,1,test
797884d46acc77ec33db,807,08f29add50d26c360336365490678e9d,1407374888567374,1,validation
797b9b124aa18ac41d49,324,08f1f0665466a50a03e4e7b42c906e66,562949959341857,1,train
79cda7aebf381294035b,1424,08f283466942daf203064fd59578b831,1688849865687472,1,train
79dca693bcfc5555f4b3,2846,08f445d4cb031d8803af1c609bfbfabc,2daaaca62dcc488e0b315552,1,train
79e56ce0735550149c36,2401,08f2a12050268a530324d17797694ac7,5165e498e4b02fa86380b8c4,1,test
79f4c7fab690d3072954,1522,08f1e35418b8115d03d75b4f91514ad7,4f32830fe4b0f99d896b9160,1,train
79f6a4b3a79a99f88a3e,485,1125899911673921,562949955213135,1,validation
79fa229abd38becadb48,1359,08f194adae9712c103beeef38784cdb1,562949959594309,1,train
7a3bb5790aebd55ef36e,2944,08f1e943a1d746cb03550d63d3c549a8,714845388a414100d8e14bf6,1,validation
7abb696dbb8ab51aab7f,1467,08f276a4896c4285036b00ddab622172,844424930377294,1,validation
7abbb756bc06a93ea5c4,1878,08f2a33b8aa32082031956119769538a,4e4dec2cbd41b76bef95650b,0,train
7adb58e27f14942c62c8,1755,08f2e1b56b8c590103028a77f567edd4,55a9db88498e124b1a83b055,1,validation
7afcade60ae5b7e05190,606,1407374887158167,1407374888611121,0,train
7b122827364a71fc4580,430,08f29a1d58af56a103f8ac4c562bc00e,08f29a1d58af634203daba092398cf28,0,validation
7b25d1299ecfd994df02,2558,08f281b4a2d06a48037fbd26b2bd8a11,4c5f40c112e5c928a1b61c4c,0,train
7b737a87e0feb3821499,2377,08f2e74374c61280039e546bf695a899,543762f0498ef974a4ed9a40,0,train
7b8e35e1140d6cc9351e,1877,08f2f5bb2415075c03327a2b2a84e869,4f79233d7716bb533037da80,0,train
7b9bb17543ecba433a1f,1631,08f1f06ce2a004a40341f2b27fa560e7,cc76b22c2c0e45ea31296aa5,1,test
7bc91f1e66b9a712b907,1374,08f484a4abce24800371394ca9600aa5,08f484a4abcedc4803a1954f68fdffbb,0,validation
7bf97b488bfe81363abd,2638,08f1f8036d9b130e03ec54381d4c24fd,11e182ba55dc4f45f35f6c1b,1,train
7bfaa588ee70ce60e019,2190,08f658a358719696033066a844d85cb1,4fd61865e4b088343bb81e0b,0,test
7c0fffcd47166634980f,2530,08f2f5a370140794037458dac315d2f7,5cac34c9c0af57002c75661e,0,train
7c11ec510a550ccda82f,1066,08f260a13399236b03992e39e7aca4b9,562949963010586,1,validation
7c14ffd62f4e2f07c210,928,08fbe637a51885230387b4718a224de1,844424933797095,1,validation
7c1b27f9187e5c49bb43,2773,08f658bd93a8510003e02a4d9e55dead,4f59e3bde4b08b52a6af1c6e,0,validation
7c2571e678c2777cdd75,2308,08f2832b85a12b3203fb6b84f25c83de,610502b6b495c47e56a31489,1,train
7c33e2af9d3fde6f07d8,2359,08f275e36a729c19032e7959f11e5daf,6c79d5df7b7d440738882c0f,0,train
7c4bcb36f2cefd54d1cb,1692,08f818399d8ea962039e667ca03a0740,55b81b06498e99aff121df68,1,train
7c63818145984ea85359,25,08f2668b304b439b035e27fbc3dd15b8,2251799820782316,1,test
7c9aca14ef8bb2789453,1578,08f289eb6a80c0aa03adb21d855f66d3,b8dc8f740cfd43b853fd9d9d,1,validation
7cbd4d240739840ec6ed,2174,08f1ea3112d7337003f653018a942740,4de769281838131a8553d6ad,0,train
7cf39063f18355349406,2613,08f2f5a32d52aa48030d9de3ada91196,5552db16498eb62d8da1a8ef,0,train
7d1632e350f9f6a0e16b,873,08f8d80820c0c2c90376729cd4de5222,1688849864233692,1,train
7d31fdecb245d70f75c3,1963,08f49802310da7460340686ba19db1f2,63daefba33ed275b7ef5577b,1,train
7d3ae4b6548e1f90c3df,1919,08f64b4d6bc52a400382404b1b6b66f8,52a6b2f711d2a713da2b583b,0,train
7d3cd6e34c49d463dc7f,365,08f3d10659ace963033a606f24f0a417,562949965699303,1,validation
7d44e591c3fab5b7bead,1285,08f08b61522e080d03b1e7280eb03999,1688849863986785,1,train
7d5230f11b8261caaa14,2794,08f39601ae6e0a2103fd3ea664350559,5e4c21ccf75c1e0008bc183f,0,validation
7d614c76c0aa066650cc,1942,08f1e3540e2cd6e003514f5f69081ef4,4d75d5d10e3f6a31f3272e66,1,train
7d6ca4916c0117b52a8a,2753,08f29a8450a9b28a03ec19d7f3ab79a8,89da6afbcc354fbd1141bfb3,0,train
7d7b21eba5fb089ac83c,232,08f2f5a32e16bcc0034ab786aa176899,08f2f5a32eaa220103be6160f0c9c8e9,0,train
7da794722550dddef547,1068,562949956900902,562949958459692,1,train
7ddea3d7135505505e4d,1874,08f4995b9d4208a20380224da236338f,4cf2f5f5e3b9a0937e6e4753,1,train
7de4d5324072ae91d6d6,1538,08f445c3a221388403c11c01775e414d,4fda42ffe4b03cbadd79a3de,0,train
7df5d1f51873fc257e14,2808,08f48dd4b145e286034d156292ac5acd,4ea9c41b99116a42499717da,1,train
7e01f21c1452a20f9019,1702,08f1f42892586a4e0359e8c2b5580679,598d8342826444188d8e023a,1,train
7e0d74551628cb0930d6,293,08f1e8e7b0c968d2036b57f91d14113b,08f1e8e7b6265b2d0340de689e4392e8,0,train
7e10fccdace171a001e1,1782,08f44e8370919a52039878b85f41c031,6f5120db148b46a13f5f7fd4,1,train
7e14309d13039e03c618,2809,08f8da2c015238a803ffd4f21c19ba8e,4fb115f5e4b084c29a1a7a90,1,train
7e14fd8d3e4f698bdbc5,150,08f44f485854ba1203acc75edc7c158d,281474979432980,1,train
7e31a6e7501e2ded4e1e,284,2251799821514825,844424930416697,1,train
7e582fed6dfbdb51076d,1713,08f4995a326f5c8503e17a428bf51b29,5cbb3714d4cc98002c969c8e,0,train
7e96f15579521e5a6dac,2476,08f64a485c2da57603207c73f487be2a,4d634d3fa5be236a9a89c0db,0,train
7eba8ba6d35333c4c50d,1377,08f44a98cad42b4b03b4edcaf7f80c76,1970324839860172,0,train
7ec68d6faa88a20a6d05,23,08f2a33c36135b0d03152e4dc4795340,562949966665885,1,test
7f39e6f8da90bbf79737,2283,08f30d9329ad8900038a0e0e26226ca3,7aa913cf65c245b7be76e8c3,1,train
7f418976772281e65532,377,08f65b56543426c103997f167672d405,08f65b5655ca4cc203507c468b0a00cd,0,train
7f530662edec12c33ba7,2912,08f29a6254721c4903c69353ee8b5aab,62851e1b7836093e53542316,1,train
7f67cdbf5a9a711432de,1078,08f445205c9a4b190323ff314ae6d024,844424930250877,1,train
7f794b8c303bc5ee520d,946,08f2a3068ec1506203c8873c37c18108,08f2a3068ec33c6d03016764b7fa2aed,0,train
7ff60d3612fe322ec47a,2732,08f1ab53a969838d033409779811e5ca,4e776f2dfa76059701e1318e,1,train
7ffaa57a06e63563f84c,1204,1407374890120053,844424932994052,1,train
7fff7a9adf76383f5b3d,1350,08f2b9d752c54da5033d44afbbf11093,1970324840910873,1,train
80050572c6f49c71f83e,2555,08f1fab0639844c803112093c4e65ded,41fc914c382b4a943a3292c0,0,test
8021e1b22b059ce0d306,1948,08fa813b2645e32e03ebbf4015b05cad,50776f0bc84c9583749d2c2e,0,train
80361918af169cbdd224,1179,1407374886265533,2251799818571046,1,validation
80533e80fcdbcc2fcc3f,311,08f659929190975d03ae895ea8a824b7,08f6599291964375032449bec7bed42e,0,train
808a725a059bbec3a69d,1863,08f446d8ed1232a903356d3279f9aef2,d481f9b9f9ed4c5e760fa786,0,train
808b36338da664899e49,1602,08f3d8dcce0c614a03f721455e74db02,5e310a9110d4010007bb29ef,0,train
80b4fef7da649313fa97,620,08f2ad34495a3453030061ea2bb1add4,2251799821041893,1,train
80bc6a5e1c6a5158e836,184,08f2a1072ec7204203b4056cbd78d2de,08f2a1072ec7322603dc88e43803298f,0,train
80e3a40546b749f80921,1367,08f194ad1c4c5ae603cdd1ba54b83902,1407374890995589,1,train
80ecc106b6bc32e6802f,1557,08f64b504005a58b030db55a839aba58,506bff6de4b019a5982f2e43,1,train
80f22be25a33d9bd52da,728,08f2621b70c5d8480321cc3e97b640e3,1688849864938682,1,validation
80f5104c788262bb69a7,1472,08f44a1204c4baf203dba4b5cb875298,562949956250233,1,train
811149b930b4149183a4,652,08f60a25956e9c32032a12b0564678e6,08f60a25956e9c3203f4a3f462e58d17,1,train
81125f337ce12d54717e,447,08f267471164a950035c5ac3d4a8ae75,1688849864422441,0,test
81176c0436cc20266df2,2704,08f2a100d646278303968ec336d166c4,5af315c45d891b002c4f7f4e,1,train
811d68a725f9012894a1,309,1125899912741155,562949965675734,1,train
81337b3a96f832452211,1007,08f1ec910318cc58035152dfa572e884,08f1ec9103569a4003963c3aee16f212,0,train
8153f1ff8b1ec2f15eb3,140,281474979117828,844424932429631,1,train
81650e35a25b9e36550c,855,1688849864223886,1970324838998494,1,train
8168e8489eb80480607c,2736,08fa89576d51a65a035ea1a668e95365,50ca4a5ee4b00957b9d8bcbe,0,train
816cdbf4f410d9e6ac27,2300,08fa88cd9036b0c0036d29d69fdc49ee,4ec94d47be7ba4fc709a6484,1,train
8194bef68ae13abc43cc,600,1970324839699085,562949960025035,0,validation
81a45348cc4e164d0134,188,1407374885013073,562949957221829,1,validation
81f99c78e07a07578743,2327,08f264d1047b6b6803720c3a5989dac7,50e9aaa5e4b0c990f2f47ba6,1,train
81fbf9353e5f5ee9e68d,705,1125899909474385,562949962748815,1,test
82354ed6d2a044305002,755,1407374885933937,844424932146366,1,train
8235d32e459aa4c31e23,39,08f2a904d466d10a0327271c474027e7,562949966437882,1,train
825e9a41798f4a81a261,2259,08f2f5aa5ab95d1b03a9542d093edb59,4cd8155b7bb06dcbb278a0b2,0,train
8260a6766f83f7c6690c,2701,08f64a4b1341830903f21fe23c56b6d4,5a8081b26bdee61a7bf3922c,1,train
82613709a504f843a738,215,08f264a41c99115b03ff4afca14ab6b6,281474980570619,1,train
82672803ff537e767f56,2358,08f1ea61020d682003a74eb34f0f6591,59199f131bc7040931f25314,1,train
8278b33942ad2050a889,1903,08f64b1b1d00b7280300c9822a803136,4e99a08729c274e1f9370bb3,1,train
827fd7251212e9113c3b,1750,08f658a275d20a42030c2fddb62a1b31,4fe5ca2ee4b0899a0a0712bc,0,train
82a595d902a93375a8f1,1312,08f19424c086e8ae03bebc9f2b30f69b,1970324839919412,1,train
82b5df8556091a89a2b2,931,08f28342984689000302b880bd2d665a,562949959091908,1,train
82d8e242222ca90942ab,1023,1125899910838791,1407374886859325,1,validation
82da004751ed4f67befc,1866,08f29aeb1cccd7b40334f7b0dd9acd6f,4351e2c628e246b2f1e66513,0,test
82da9f3ae99778afbc60,674,08f2aae931c2a2e8035214898a53b226,08f2aae931c30a2803aa128056e74c4e,0,test
82f52ac3632ea6de631a,1994,08f39680682a12a303e3d51c798cbf98,d85d706672db1bead3ac6f31,1,test
82f87c27545f152cf0ee,286,08f2a10af6490232035733f1aacdac0c,1970324839483875,1,train
82f9814ef3c8ef121ad1,350,1407374888286645,844424933534061,1,train
8308615d7957781a6466,556,1970324838404123,562949954497457,0,train
834d9d4a380c37610452,2574,08f274dd251ac2c303a620327b2aba2d,5d76a323b337040007ae5c64,1,train
83617d1b26152fa0d04a,2274,08f396e96d905441036b7f9991c9de1e,4c8a34cc159cbfb779ba6f35,0,test
8362c17f93d0830dc8ab,1898,08f1e88640d9da2503f7998be4a8b77d,e977a9116c18401ebce00b4e,0,test
83659b6436806a491b7d,304,1688849866257450,1970324839074685,1,train
8391a962f98fdc1da367,336,08f2b9bc54d8439903ae93a7071ef1ca,2251799818954376,1,train
83c86418f78155e406f7,1399,08f196969295a842031a1365531a6080,562949961237540,1,train
83da14e66f4d7ea0e28f,822,08f344cac485466003c971d47215e24f,1407374889303436,1,train
83f06c5dc985673f3a8d,315,08f29950db69d390037ec63e208557a3,1125899911707274,1,train
83f9a0a76473becd4e5d,2198,08f1e844334ccb9d03a4cf299775146d,4f773202e4b0f52db8d98eb2,1,validation
84164ac2b2867ce663dd,935,08f2a103104e086403444aaf6cea8ab9,1125899912572389,1,train
8469a0cfbc6db886b277,713,08f2a1359ac12db30349d35cbaf59e57,562949954996471,1,train
84769154e337e143971b,1376,08f44c12058099550328ef145a684512,1407374891446092,1,train
84831a9d83fa79255cbd,2312,08f2da534e79d65403af893f36da6a71,55043333498e115f580aa7ae,1,test
849256c09c72f3101948,1542,08f2884264903c5e035a2273b1a1c320,564f7f6b498eba6095919585,1,train
84ffd221b2300d5609cf,544,08f39186751968d9034ee8ffa5eb2aea,08f3918675cc943603415f8728948e63,0,train
850d2e3875304fa893d2,567,08f2668b8579dc5a03afce7f390fe275,562949961600469,1,train
85109a1478df11cdcf3b,526,08f26c869547195803b7bbd088f45018,2251799818599231,1,validation
85608fe29347afbdad11,2995,08f1fb475062a86a038caa03f709bc39,4cb581079c7ba35d4bc18a06,0,test
8561c5693cdf65103554,1239,08f44c121e026a5003f087a0b085b112,562949965818129,1,train
85674471c4ceeeddc751,2949,08f2664cc6a994d50383220fdcc5ae9e,4e3d4a93ae6045423662af89,0,train
8584a33b1f99a040af82,70,2251799821252793,281474977857495,1,train
85aa17ece99765db660f,2914,08f2a96a829a36f303d0709a2d145071,e701eee2c06f45c0fbfd069d,0,train
85be8c6ae960ce0b51b1,2057,08f2a109b14d339a03ae843b5350701e,327a2e02b1d94efc50c53fae,1,train
85c0312ef9dc098e282d,167,2251799819434396,2251799819435040,1,train
85c9f20fe4af53bc16d1,1944,08fa8a06a0068693034e603317578cd3,4f2bd0cbe4b0f215a50c0807,0,train
85edbb955e649c0d3583,1501,08f2e614e0c5281303a9771ad99ef913,4e15729f1f6e29fb7d50197d,0,test
85fd80309298ce206122,2009,08f2ab48191506a3039ddd656e9de6db,4b8cf9a7f964a520dbe232e3,1,train
864f2fca8095171b5598,2126,08f186302a15a86b03f4810a33b291ae,1604429461ca417c2b07078b,1,train
86576905dddd299b7a1e,2900,08f2832ba14766ea034b11f02bf27173,3b7327863807410dbe97d63b,1,train
865fbc008c272b79beec,1084,08f446cb93ad910b03aa718383cc894e,562949954463638,1,train
8663a06f6b18380be0bf,2301,08fa972d0a49402003b09a150d94ac9c,50e5aa04e4b02660bdd16137,0,validation
867192f4b2259b7b03b8,1758,08f1ec81098ec190034374228ad61f86,547437e4498e8e7662ad0b79,0,train
869efb04d075961f8522,2114,08f2f5a303d554d303096596fd9b8ec4,5ef23d75a43b030008e27383,1,test
86a22ba4302d26bfdc55,638,08f2836c285640450341802130bd497c,08f2836c28cd92cd03c674cceef2a2a0,0,test
86ab344bd88b049e7090,1167,08f2ab149a08bd2d03b3f1ccf5b5887d,844424933352383,0,validation
86b74f09d20aa8b8f969,2159,08f44a912c6344da0349baa53689eb86,604c4326edf9bd69aed9bcc6,1,train
86c9d4afbdd438626ae6,2276,08f1ea4c5326d45b037832aeda3da866,62a86e3db5120d520ff9835e,1,validation
871d2a2314c80a067148,111,08f6506d4820d3b303a32d581384fc05,08f6506d4827464003fb929991a4f19e,0,train
873253acc19ceb93bc28,1743,08f29a1d69b0b8da034c4f6acaa03eaf,53cebf45498eb0c102bf3c4f,1,test
87512c508099bd9f2cd1,2712,08f42dd8ddc3661a0372fdcb3ec6a034,5303a0df11d2eac30b647d7d,0,validation
87595102246cc5d61985,291,562949965526093,844424931843636,1,test
875dafe8c8581180ebe2,1901,08f26010a6db404403e339f85cbc6d43,20dbf556ee8147693585ff30,1,test
876157ab48c80671aa6f,2544,08f48e5b642718ce03eafb7a9a0c76ae,544ed5c9498e8a82d6ad5785,0,train
87864cae43176252b1eb,2699,08f441318a0068950343e20aaa9b632a,4cf80bd6de096dcb44c38579,1,test
87a87907177d3d3afdd8,1193,08f44f057627447503bcfd4bff8c6559,1407374891033198,1,test
87b5cf6e8417dbc21af1,2127,08f480aa6d36114e035da74c2d9c847a,4cce10cfc0378cfa4c989148,0,train
87ce58f2a70bd8114c1e,2011,08f1fa570ed43ca203d8ee44e6490fe0,50f6e386e4b079fc6cc41d78,1,train
87f1cfb7c0b4916c0011,2851,08f4994ad278dba2030555b24af2a5ad,558d7f6d498e44df6eba5801,1,train
87fa67cf43a3cf624de9,484,2251799814094268,844424930579728,0,train
880bce6292440a815fff,697,08f1f99573502a0003578dfdbf286ceb,562949957315572,1,train
881a1f47e9965cc0449f,1754,08f1faa4266f100503bc6f301a284fc8,5cc03430dd84420039bdede0,1,train
8849d6916a16553f7b46,2996,08f445c04592a7a803d95896dfd5150b,4c4dc30fea24c9b623019c14,0,validation
88554afcfcb991ec8898,1108,08f195da434d568203f9ce82728b168d,2251799819513785,1,train
8859c977d1b815fe7972,343,08f44a905e8dd14303c15a8283faa4b5,1407374891414923,1,train
886aa0c83cee9447fbcc,340,08f2b9b3602e1965038ebaed6005c3c2,562949965505790,1,train
886f35dd68dd789b95f1,1354,08f2a30cea90b516032b872de5af118e,1970324839453909,1,train
8873f7af3aa8584bf0ef,30,1407374886122622,1407374888120718,0,train
88af912facf6642df831,2743,08f2a9cc9576201203728c55a7cbcc1a,1a54a6c991514fca2313b6d6,1,validation
88b1eb794222a762b8f7,614,08f2ab1d18cb280d039876371033d2ea,1125899912096271,0,train
88b63f61a81177b26e12,2880,08f415cb5db7474c03d9d9cc16ed213b,51cc1e86498e462099e21538,0,validation
88c0760c63343e0c18b6,938,1407374888623548,2251799819242241,1,train
88cc6a042ca88ee6f6b8,840,1125899909563915,844424934968375,1,validation
88e2a6ff6b15bb7619e9,2598,08f1f99d81a6cc19039bb676063d779e,4e14a0276284431b5358aa61,0,validation
88edc75a920a97bb074b,533,08f2a8865b604cf0030145b0379d1ca1,1407374885549255,1,test
88fc3192ed1842a30c07,351,08f265b4e619979a03db060150013e9c,1125899912798123,0,train
890ea2f1bb118a139ab9,2635,08f651c58a0e539a03bbca47022bf239,503603ebe4b0179adc76340d,0,train
8914fbaf4d5a9a5fd2fe,1233,1407374891300804,562949966028374,1,train
89199b18f142a6235d23,564,08f12ecc8371475e037d414c3de7ba87,844424932598466,1,train
892632e56ffaf30356a1,2670,08fa8a2c89b5468b03afa50b79e160cd,15f5005afc694bfc9a548bb7,0,test
89366e22883da2d577c0,1059,08f1e85c26d3662c03dc76c1ec1e7cb6,562949961855793,1,train
8942efebdfc2435613d0,1255,08f2748c567756cb03490bd76febdb5b,1125899907804511,1,train
8959a9a13404a05f8c43,1700,08f08b02e0593c8a03df52191859a23f,5cbe5c0a603d2a002caea997,0,validation
8960552a3309c3d3b018,850,08f44c172aba3061037c50a9d048d1eb,562949966622320,1,train
89648f2b7f68d9562764,2543,08f64a4b1384b72e0317402bfddfb876,4df2ffafc65bf55ee52a74fd,1,train
89ba2a04ee9543bf074d,2279,08f1e0299ad5b86d03407d6304254033,4fd718b9e4b071684fc9748e,0,train
89d8b0e05e66bb05b23a,2552,08f1f88b7202396b039421a666dddf20,c4fddd2f538644219a59d6b5,1,train
89dbc2bfb3958d26f176,2981,08f2e6673080d4200351d07fad2c50fe,54b5c588498e330dbf53af35,0,test
89de233430a43d6c980e,639,1970324840260511,2251799813751585,1,train
8a05a7f7887ce5e27798,1198,08f2af02a326225a03148349955d3df1,562949961659239,1,train
8a29caf5798547f5a7aa,1997,08f44d84a10948c2035f8dd61854edc5,5c1be1bd5b97110025a25ff0,0,test
8a524baf0c2d03ccb085,329,562949955151694,562949957781537,1,train
8a55a75588d59d7afaf5,859,08f2b9bcca2ac90b03e8fa89d78ab3d0,562949956062910,1,train
8a6bee154cdeb7c77cec,586,08f44a966ad86ae40341ae6d783ab450,1970324842086184,1,train
8a6ff8a267ad8dff4e01,1848,08f390cb0bb8c4a5032bc98b140b7b46,4ee0d9b86da1d9fae37aba34,1,train
8a7662179f086956b672,2687,08f2a30661ca303303c6ae6bf7eed1e4,4a942695f964a5208a2020e3,0,train
8aa9a44f4cd8358632c3,1946,08f80104c1d8955403b726fb9d2b9682,54e37a7c498edfbffd855f7c,0,test
8ac79cd1f2b58c175907,687,562949955129602,562949957284301,1,train
8ad462dc6b316f6c207b,1534,08f2a1046330086503f80385e1dbe433,522e1b0a11d2094ed95a26de,0,validation
8ad50e0057ac9baa396c,2106,08f396091b4f364003e4546b03107cd2,54492c736fa64d6a335ff2d9,1,validation
8af7e721af6bf8db65be,1851,08f2f5a37559505503910de1491a8ddc,530d82fa498e5c70b7dcb0ec,0,train
8afb452e4a861c2103b2,1000,08f274864eb8c0f30307c49f06635d20,1970324838811072,1,train
8b006e33abe5759c9c90,1089,1125899911801515,1125899911801523,1,train
8b1984915b295d4d0cc5,1638,08f2a10723cb68d503c4718e3eaa5877,7295e38c968a4aff67eed863,0,train
8b1f7fe56e063be06478,2908,08f450accd28936d03732c5a0c289e23,657de12dfa282a7042c70eb1,1,train
8b2df21757a2b923e365,1920,08f64a59805ad4720321819014e42bb2,506a83e0498e3c4346ad3921,0,test
8b5e972dd348e12f2d64,1951,08f2e6101aa2c700036fe621dd9e932c,4eaa86a7490158448987789a,1,test
8b64af65eae82723e5e7,1453,08f1f1a8da865c3503b4c552c4c8273e,2251799821409885,1,test
8b6a998391a676ebac30,2437,08f2664c1a92ed1a0330df81e8a5fbde,4b279aa1f964a520bb8724e3,0,train
8b8ebcfe1b28e0695bf2,1146,08f2a36c0344bc820337ca0f2e8822f2,08f2a36c0344bc8203a06f94734d689b,1,train
8ba04310aeca0a411b79,1887,08fc99348c32155c03765d142aeb22eb,6eec4944b8004ba2ceb66811,1,train
8ba7e14e67b28e8c413e,216,08f2a90610113b0503fb082976a1d4b9,08f2a906101ac8620364eae03c71f04c,1,train
8baf5ce1e094d84c1b4b,1722,08f6482896232d5203e5e64cacba8c6c,4d6efd5f64125481c8f3c793,0,train
8bb12c277a464f13c5cc,2503,08f1f1620e29e4350342b22f2e7596e7,50ddc89be4b09f5e7b79c144,1,train
8bb8a1bc14404e5382f5,1592,08f1fb46cb4ea1430303a2f22f4bba24,0b315a8e47ae4187be9b9e5f,1,train
8bb94e228495086e6709,208,281474977272044,844424932283332,1,train
8bc9faf332490351114c,1363,2251799818930678,2251799819293830,1,train
8be3411ac2777c1f068a,1151,08fa8100c3a2381003f6022a05103167,08fa8100c3b7562003f41ec38bbed280,0,validation
8be6588108b9364274a4,2956,08f2f5a26e4e261403451357723a4769,4fb6e030e4b0363b11cf95f1,1,train
8bf05e287ab3636b94d7,153,08f2b83b0a85293203fb1a0e240076f2,2251799820123714,1,train
8bf9607060378df7adbb,2253,08f2af621a4ce940034968731a0c35ac,53a04a9d498e71ce2ae090f2,0,train
8c00e4a7553935590d89,2374,08f1f984ada0b8950310be74814972b7,0b26870f3028498f6f8b1765,0,train
8c01465e83ad8730fb83,1248,2251799821017065,2251799821531387,1,train
8c0ce02d0a011e039c99,2309,08f489e35e01cc00030d0ef78e06d95e,4b71d5ccf964a520275f2de3,0,train
8c0d63693a13b317636e,401,08f3f2c86c08aceb03866aa2d824e552,08f3f2c86c08e09c033530fa59389271,0,test
8c68edff762db6afa912,2806,08f3d9279d2b385303031c0723502d2a,5b4895ac8ad62e002cb0e3ae,0,train
8cbbb90dc9724334ef85,889,08f60b52c909380003cc7757c8705a9f,08f60b52c973445c03f62a4a08db67e9,0,validation
8cbdfe4aebacf8929181,907,08f26c8659ad45ab0396f0b01900317b,1407374885517987,1,train
